"Index","AAPL","NFLX","AMZN","K","O","PG","TSM","V"
"2010-08-11",7.55442047119141,18.0671424865723,6.29449987411499,30.3916110992432,16.5973854064941,40.2475433349609,6.55191659927368,16.6428699493408
"2010-08-12",7.60273170471191,19.0071430206299,6.32800006866455,30.0633411407471,16.3669395446777,40.0605773925781,6.5788516998291,16.5228881835938
"2010-08-13",7.5215106010437,18.8942852020264,6.23449993133545,30.2244853973389,16.6332302093506,39.9470443725586,6.53171443939209,16.3508205413818
"2010-08-16",7.47742748260498,19.6028575897217,6.30350017547607,30.3975734710693,16.7202796936035,39.9136428833008,6.5788516998291,16.4889240264893
"2010-08-17",7.60817003250122,18.9957141876221,6.44299983978271,30.5587272644043,16.9148864746094,40.2608947753906,6.65292263031006,16.6089134216309
"2010-08-18",7.64138126373291,17.9571437835693,6.48250007629395,30.4154930114746,16.8124694824219,40.5680809020996,6.5788516998291,16.5002365112305
"2010-08-19",7.54505968093872,18.3199996948242,6.37849998474121,29.7589416503906,16.4847221374512,40.1941146850586,6.4913125038147,16.2172393798828
"2010-08-20",7.53781366348267,18.5657138824463,6.38800001144409,29.6933002471924,16.4232692718506,40.0538864135742,6.51824569702148,15.8708410263062
"2010-08-23",7.42186832427979,18.1285705566406,6.32999992370605,29.7887802124023,16.382287979126,40.0872688293457,6.52498006820679,15.8753623962402
"2010-08-24",7.24462604522705,17.3257141113281,6.22650003433228,29.6753845214844,16.4335021972656,39.8401832580566,6.42397451400757,15.9976301193237
"2010-08-25",7.33399772644043,17.75,6.34250020980835,29.603759765625,16.6537036895752,39.846866607666,6.37683963775635,16.0429077148438
"2010-08-26",7.25519323348999,17.9771423339844,6.24300003051758,29.4903736114502,16.582010269165,39.7600593566895,6.34990549087524,15.827823638916
"2010-08-27",7.295654296875,18.0142860412598,6.33199977874756,30.1349563598633,16.7407684326172,39.9336814880371,6.498046875,16.0995101928711
"2010-08-30",7.32222366333008,17.58571434021,6.1894998550415,29.6686706542969,16.5782279968262,39.6465377807617,6.34317016601562,15.7440528869629
"2010-08-31",7.34034395217896,17.9314289093018,6.24149990081787,29.8912868499756,16.7633934020996,39.846866607666,6.32970285415649,15.6172723770142
